"quad","year","OBJECTID","species","seedling","stem","x","y"
"Q22",36,223,"Linanthus pungens","N","N",0.366121597531566,0.986257707484113
"Q22",36,224,"Linanthus pungens","N","N",0.370226175660389,0.997218379369321
"Q22",36,225,"Linanthus pungens","N","N",0.438380535098863,0.59106350399106
"Q22",36,226,"Linanthus pungens","N","N",0.426871355400643,0.687683027518543
"Q22",36,227,"Crepis acuminata","Y","N",0.498655316404998,0.653053066548792
"Q22",36,228,"Linanthus pungens","N","N",0.538673082067267,0.696156050963935
"Q22",36,229,"Tetradymia canescens","Y","N",0.560797808650372,0.79010350417643
"Q22",36,230,"Linanthus pungens","N","N",0.592620535242509,0.855703496425025
"Q22",36,231,"Phlox hoodii","N","N",0.703980535346221,0.699863504092387
"Q22",36,232,"Artemisia tripartita","Y","N",0.822202754206324,0.611401277447501
"Q22",36,233,"Artemisia tripartita","Y","N",0.818647199515513,0.618156832141293
"Q22",36,234,"Crepis acuminata","Y","N",0.941054676192015,0.718223332234486
"Q22",36,235,"Linanthus pungens","N","N",0.981059332479272,0.790743504177025
"Q22",36,236,"Chrysothamnus viscidiflorus","N","N",0.587575824300312,0.070329386318588
"Q22",36,237,"Artemisia tripartita","Y","N",0.180483175483677,0.302766144347562
"Q22",36,238,"Crepis acuminata","N","N",0.784888320017422,0.366489788545555
"Q22",36,239,"Phlox hoodii","N","N",0.644327494062666,0.571143654091215
"Q22",36,240,"Opuntia polyacantha","N","N",0.149013471486602,0.21363083768239
"Q22",36,241,"Phlox hoodii","N","N",0.541636442506823,0.64122434046682
"Q22",36,242,"Phlox hoodii","N","N",0.667454609613363,0.632365067701651
"Q22",36,243,"Phlox hoodii","N","N",0.919589604600873,0.556146974357027
"Q22",36,244,"Phlox hoodii","N","N",0.587322544476167,0.720497708870363
"Q22",36,245,"Phlox hoodii","N","N",0.015446449382704,0.933282458939705
"Q22",36,6,"Chrysothamnus viscidiflorus","N","Y",0.824051008907577,0.445718068520074
"Q22",36,10,"Artemisia tripartita","N","Y",0.672161908507596,0.523926184240511
"Q22",36,26,"Linanthus pungens","N","Y",0.56502535082206,0.326611452093571
"Q22",36,33,"Tetradymia canescens","N","Y",0.47993446909126,0.072440229737748
"Q22",36,51,"Linanthus pungens","N","Y",0.022321388799365,0.34166166001371
"Q22",36,97,"Chrysothamnus viscidiflorus","N","Y",0.221721832405746,0.970975524971719
"Q22",36,119,"Artemisia tripartita","N","Y",0.036868826901838,0.752516799163341
"Q22",37,110,"Purshia tridentata","N","N",0.86042266049192,0.457915652304556
"Q22",37,111,"Phlox longifolia","N","N",0.836625262032256,0.24099112085253
"Q22",37,112,"Phlox longifolia","N","N",0.808737941693784,0.250424620861314
"Q22",37,113,"Phlox longifolia","N","N",0.811611121383961,0.265554120875405
"Q22",37,114,"Astragalus convallarius","N","N",0.81349109013571,0.469702035128033
"Q22",37,115,"Crepis acuminata","N","N",0.784590730733796,0.374333902226714
"Q22",37,116,"Phlox longifolia","N","N",0.615292246201125,0.01131938626363
"Q22",37,117,"Linanthus pungens","N","N",0.560959746150524,0.172786394226509
"Q22",37,118,"Linanthus pungens","Y","N",0.482904605452828,0.134524066065874
"Q22",37,119,"Linanthus pungens","Y","N",0.44680726166921,0.15786425358761
"Q22",37,120,"Crepis acuminata","N","N",0.359856972525731,0.007919065947964
"Q22",37,121,"Crepis acuminata","N","N",0.316655261547997,0.539069253942636
"Q22",37,122,"Erigeron engelmannii","N","N",0.243285261479666,0.050042253487194
"Q22",37,123,"Arabis holboellii","Y","N",0.224783261462435,0.050487847237609
"Q22",37,124,"Artemisia tripartita","Y","N",0.242619917729047,0.101200737909839
"Q22",37,125,"Arabis holboellii","N","N",0.221102488021507,0.108468331666607
"Q22",37,126,"Phlox longifolia","N","N",0.202059144253771,0.134524066065874
"Q22",37,127,"Tetradymia canescens","N","N",0.236495238035842,0.19459591768432
"Q22",37,128,"Linanthus pungens","N","N",0.132498823876488,0.437082691347654
"Q22",37,129,"Arabis holboellii","Y","N",0.131316261375386,0.576392253977395
"Q22",37,130,"Arabis holboellii","N","N",0.05612569099286,0.484107824203948
"Q22",37,131,"Artemisia tripartita","Y","N",0.117499409800019,0.701189097843621
"Q22",37,132,"Arabis holboellii","Y","N",0.138926308257473,0.592906714930277
"Q22",37,133,"Crepis acuminata","Y","N",0.155388487960306,0.827837871399074
"Q22",37,134,"Arabis holboellii","Y","N",0.608787652445066,0.754756347893511
"Q22",37,135,"Linanthus pungens","Y","N",0.650110964983551,0.758582582272074
"Q22",37,136,"Erigeron engelmannii","Y","N",0.670007371252082,0.766617668217058
"Q22",37,137,"Linanthus pungens","Y","N",0.697556246277739,0.800288519810915
"Q22",37,138,"Linanthus pungens","Y","N",0.74041005100515,0.770061277595263
"Q22",37,139,"Artemisia tripartita","Y","N",0.876429371444327,0.714678754106186
"Q22",37,140,"Linanthus pungens","Y","N",0.97347626215971,0.792674254178825
"Q22",37,141,"Phlox hoodii","N","N",0.917062888126829,0.554328610340553
"Q22",37,142,"Phlox hoodii","N","N",0.692876746400366,0.641838958707363
"Q22",37,143,"Phlox hoodii","N","N",0.655039431744179,0.575349243237149
"Q22",37,144,"Phlox hoodii","N","N",0.585781215208412,0.648336423433484
"Q22",37,145,"Opuntia polyacantha","N","N",0.152324881234908,0.198239202417064
"Q22",37,146,"Phlox hoodii","N","N",0.590195023433727,0.723315605494609
"Q22",37,147,"Hackelia patens","N","N",0.386894543452169,0.58124606250488
"Q22",37,148,"Phlox hoodii","N","N",0.018695010868222,0.928549788748713
"Q22",37,15,"Artemisia tripartita","N","Y",0.641861992654952,0.50977779050437
"Q22",37,19,"Chrysothamnus viscidiflorus","N","Y",0.814893834095726,0.445281522578106
"Q22",37,47,"Chrysothamnus viscidiflorus","N","Y",0.589231866900417,0.072316291887041
"Q22",37,48,"Tetradymia canescens","N","Y",0.481252377925838,0.05658529494702
"Q22",37,59,"Artemisia tripartita","N","Y",0.325797484800769,0.032318908348805
"Q22",37,68,"Linanthus pungens","N","Y",0.023738693453984,0.338051834865676
"Q22",37,89,"Artemisia tripartita","N","Y",0.93962107804038,0.699833138655558
"Q22",37,109,"Artemisia tripartita","N","Y",0.053216185444547,0.756455989416595
"Q22",38,127,"Eriogonum microthecum","N","N",0.85389476204834,0.13037409731201
"Q22",38,128,"Purshia tridentata","N","N",0.890131551144589,0.448589886670871
"Q22",38,129,"Phlox longifolia","N","N",0.842912762038112,0.237287097411579
"Q22",38,130,"Phlox longifolia","N","N",0.819944316704221,0.258547495868879
"Q22",38,131,"Astragalus convallarius","N","N",0.773652191661108,0.411311511636153
"Q22",38,132,"Phlox longifolia","N","N",0.61681276182754,0.011187097201008
"Q22",38,133,"Chrysothamnus viscidiflorus","N","N",0.58494342586036,0.066312425377347
"Q22",38,134,"Phlox hoodii","Y","N",0.53380176175023,0.539292097692843
"Q22",38,135,"Linanthus pungens","N","N",0.440828761663643,0.153103097333177
"Q22",38,136,"Artemisia tripartita","N","N",0.327704691245787,0.0243864878383
"Q22",38,137,"Erigeron engelmannii","N","N",0.244378863043184,0.044832175357342
"Q22",38,138,"Arabis holboellii","N","N",0.223398761461145,0.043108675355737
"Q22",38,139,"Phlox longifolia","N","N",0.193071761432901,0.126614933246008
"Q22",38,140,"Arabis holboellii","Y","N",0.10086940978453,0.287548706833388
"Q22",38,141,"Linanthus pungens","N","N",0.127877011372184,0.418255331955119
"Q22",38,142,"Arabis holboellii","N","N",0.673352582192698,0.769689730719919
"Q22",38,143,"Phlox hoodii","N","N",0.722345082238324,0.708738433788153
"Q22",38,144,"Artemisia tripartita","Y","N",0.840775769848622,0.749629808826236
"Q22",38,145,"Linanthus pungens","N","N",0.981936551230088,0.784126097920862
"Q22",38,146,"Crepis acuminata","N","N",0.782609156773442,0.372128325134996
"Q22",38,147,"Phlox hoodii","N","N",0.682084078041408,0.6153654461938
"Q22",38,148,"Phlox hoodii","N","N",0.905560795896525,0.477224978320248
"Q22",38,149,"Phlox hoodii","N","N",0.905402818306516,0.579764168909906
"Q22",38,150,"Phlox hoodii","N","N",0.613817143741022,0.705573800817759
"Q22",38,151,"Phlox hoodii","N","N",0.019069993349695,0.927447072971144
"Q22",38,24,"Artemisia tripartita","N","Y",0.666347920775202,0.50396912367448
"Q22",38,25,"Chrysothamnus viscidiflorus","N","Y",0.833000739667856,0.447240931956623
"Q22",38,59,"Tetradymia canescens","N","Y",0.479345640832515,0.061679204060464
"Q22",38,74,"Linanthus pungens","N","Y",0.028759484136594,0.327264701975104
"Q22",38,94,"Artemisia tripartita","N","Y",0.050613122979909,0.746376119901718
"Q22",38,106,"Artemisia tripartita","N","Y",0.253768136537779,0.883751615486913
"Q22",38,107,"Chrysothamnus viscidiflorus","N","Y",0.228376772217131,0.962684585809456
"Q22",38,126,"Artemisia tripartita","N","Y",0.943042954464702,0.709754430147582
"Q22",39,111,"Eriogonum microthecum","N","N",0.850042113607253,0.135072292628885
"Q22",39,112,"Astragalus convallarius","N","N",0.820276660454531,0.419685933518951
"Q22",39,113,"Phlox longifolia","N","N",0.825412957334314,0.447294199169664
"Q22",39,114,"Phlox longifolia","N","N",0.60756766025643,0.01807250345742
"Q22",39,115,"Phlox longifolia","N","N",0.624211707146931,0.021020362835166
"Q22",39,116,"Chrysothamnus viscidiflorus","N","N",0.594927972744659,0.070538753506283
"Q22",39,117,"Chrysothamnus viscidiflorus","N","N",0.576598214915088,0.072874019133458
"Q22",39,118,"Artemisia tripartita","Y","N",0.332515581875268,0.043365933168476
"Q22",39,119,"Erigeron engelmannii","N","N",0.244568659918362,0.054103933178477
"Q22",39,120,"Linanthus pungens","N","N",0.06645606600248,0.011547612826344
"Q22",39,121,"Lomatium triternatum","N","N",0.039495589414872,0.422380933521462
"Q22",39,122,"Erigeron engelmannii","N","N",0.682096660325841,0.772093933847157
"Q22",39,123,"Eriogonum microthecum","N","N",0.987856660610603,0.651063933734439
"Q22",39,124,"Linanthus pungens","N","N",0.991810582489284,0.788655933862581
"Q22",39,125,"Crepis acuminata","N","N",0.780990121516335,0.368691101216503
"Q22",39,126,"Astragalus convallarius","N","N",0.783889208436859,0.427675277790534
"Q22",39,127,"Phlox hoodii","N","N",0.87935656674324,0.566810713349307
"Q22",39,128,"Phlox hoodii","N","N",0.645880152121206,0.63181613531074
"Q22",39,129,"Phlox hoodii","N","N",0.613619470252994,0.714335648487022
"Q22",39,130,"Phlox hoodii","N","N",0.021758878571836,0.939963430820484
"Q22",39,18,"Chrysothamnus viscidiflorus","N","Y",0.825287547835164,0.45641511863858
"Q22",39,27,"Artemisia tripartita","N","Y",0.702228071705388,0.514306395467083
"Q22",39,33,"Artemisia tripartita","N","Y",0.68498540835862,0.54000773783586
"Q22",39,44,"Tetradymia canescens","N","Y",0.491276120202965,0.062445719508625
"Q22",39,61,"Linanthus pungens","N","Y",0.133850175801053,0.450116439232551
"Q22",39,67,"Linanthus pungens","N","Y",0.020351744280535,0.359904812170164
"Q22",39,81,"Artemisia tripartita","N","Y",0.965143586945096,0.687968976488424
"Q22",39,97,"Artemisia tripartita","N","Y",0.046668566652743,0.772002055806532
"Q22",39,107,"Artemisia tripartita","N","Y",0.229152831660923,0.868892723843125
"Q22",39,110,"Chrysothamnus viscidiflorus","N","Y",0.235731289089488,0.974955640023542
"Q22",40,142,"Eriogonum microthecum","N","N",0.854465457361372,0.141360980134741
"Q22",40,143,"Phlox longifolia","N","N",0.855852090175163,0.261824988059431
"Q22",40,144,"Phlox longifolia","N","N",0.843535137038692,0.238476019287687
"Q22",40,145,"Astragalus convallarius","N","N",0.785361621359514,0.431106738217088
"Q22",40,146,"Astragalus convallarius","N","N",0.795040590118528,0.455388738239702
"Q22",40,147,"Phlox longifolia","N","N",0.696954090027178,0.168477737972496
"Q22",40,148,"Phlox longifolia","N","N",0.626367652461439,0.025278792526631
"Q22",40,149,"Phlox longifolia","N","N",0.605295410254313,0.013448761265614
"Q22",40,150,"Phlox longifolia","N","N",0.500303878906533,0.065944526939504
"Q22",40,151,"Phlox longifolia","N","N",0.530961558622585,0.20730927707116
"Q22",40,152,"Phlox longifolia","N","N",0.460747206994692,0.350974363142458
"Q22",40,153,"Phlox longifolia","N","N",0.358284097524266,0.190203737992729
"Q22",40,154,"Artemisia tripartita","Y","N",0.250024769298443,0.326574917807235
"Q22",40,155,"Artemisia tripartita","Y","N",0.264812308374714,0.355780308459434
"Q22",40,156,"Phlox longifolia","N","N",0.20204859737876,0.137805737943931
"Q22",40,157,"Linanthus pungens","N","N",0.063466198812196,0.003335495631196
"Q22",40,158,"Linanthus pungens","Y","N",0.046132597233553,0.36273373815341
"Q22",40,159,"Astragalus spp.","Y","N",0.02192696439851,0.36391345690451
"Q22",40,160,"Lomatium spp.","N","N",0.121165941053433,0.778870199478468
"Q22",40,161,"Erigeron engelmannii","N","N",0.668769629063429,0.778334777602969
"Q22",40,162,"Artemisia tripartita","Y","N",0.750757894764786,0.798979035434695
"Q22",40,163,"Agoseris taraxacifolia","Y","N",0.947667621510672,0.723768738489651
"Q22",40,164,"Eriogonum microthecum","N","N",0.989935590300038,0.672009738441447
"Q22",40,165,"Linanthus pungens","N","N",0.983159527793727,0.790118238551444
"Q22",40,166,"Crepis acuminata","N","N",0.779163974554487,0.368384019598344
"Q22",40,167,"Phlox hoodii","N","N",0.653421187029962,0.634437841136617
"Q22",40,168,"Phlox hoodii","N","N",0.610939279663706,0.66533023202396
"Q22",40,169,"Phlox hoodii","N","N",0.516438863269287,0.662405897417074
"Q22",40,170,"Phlox hoodii","N","N",0.583505779936868,0.741826069785955
"Q22",40,171,"Phlox hoodii","N","N",0.703963500671466,0.701136960358646
"Q22",40,172,"Phlox hoodii","N","N",0.862531524015843,0.582305255467353
"Q22",40,173,"Erigeron engelmannii","N","N",0.2465167953046,0.051134157719671
"Q22",40,174,"Phlox hoodii","N","N",0.947093264112232,0.543390712995947
"Q22",40,175,"Phlox hoodii","N","N",0.977199668071251,0.71836198885855
"Q22",40,176,"Phlox hoodii","N","N",0.012487719274265,0.917492579772059
"Q22",40,30,"Artemisia tripartita","N","Y",0.665224029330145,0.536242684831435
"Q22",40,59,"Tetradymia canescens","N","Y",0.485952753026745,0.053173872683544
"Q22",40,61,"Chrysothamnus viscidiflorus","N","Y",0.5874044359416,0.066299506343104
"Q22",40,90,"Linanthus pungens","N","Y",0.038429147858969,0.341545207223325
"Q22",40,96,"Linanthus pungens","N","Y",0.134476520759357,0.441044093903246
"Q22",40,105,"Artemisia tripartita","N","Y",0.927673783636436,0.730837181374895
"Q22",40,136,"Artemisia tripartita","N","Y",0.009734946893885,0.83154629524078
"Q22",40,140,"Chrysothamnus viscidiflorus","N","Y",0.223149082014775,0.955026951459064
"Q22",40,141,"Artemisia tripartita","N","Y",0.240463323711624,0.868689929977712
"Q22",41,118,"Eriogonum microthecum","N","N",0.863595933932374,0.147108964515094
"Q22",41,119,"Penstemon radicosus","N","N",0.882429324574916,0.237250808349045
"Q22",41,120,"Phlox longifolia","N","N",0.85445455892386,0.250336714611232
"Q22",41,121,"Phlox longifolia","N","N",0.827668394836414,0.262299214622375
"Q22",41,122,"Chrysothamnus viscidiflorus","N","N",0.825310777646719,0.445160933542677
"Q22",41,123,"Crepis acuminata","N","N",0.785387777609539,0.369706472534905
"Q22",41,124,"Phlox longifolia","N","N",0.687068394705471,0.062333886311142
"Q22",41,125,"Phlox longifolia","N","N",0.700351800967842,0.156517675461358
"Q22",41,126,"Astragalus convallarius","N","N",0.676417785320552,0.491514277335846
"Q22",41,127,"Phlox longifolia","N","N",0.610125824321313,0.008802589386287
"Q22",41,128,"Phlox longifolia","N","N",0.625266402460414,0.019238886271006
"Q22",41,129,"Chrysothamnus viscidiflorus","N","N",0.592057839929486,0.076689441012011
"Q22",41,130,"Phlox longifolia","N","N",0.529539402371261,0.198639886438087
"Q22",41,131,"Phlox longifolia","N","N",0.480775316388345,0.348148050639828
"Q22",41,132,"Phlox hoodii","N","N",0.419293902268586,0.527801535182141
"Q22",41,133,"Phlox hoodii","N","N",0.406518550694188,0.538181511754309
"Q22",41,134,"Phlox hoodii","N","N",0.412424191324688,0.559564675836724
"Q22",41,135,"Artemisia tripartita","Y","N",0.373825308476241,0.026551105027816
"Q22",41,136,"Phlox longifolia","N","N",0.363840402216941,0.184940097362827
"Q22",41,137,"Artemisia tripartita","Y","N",0.347367402201599,0.419571886643845
"Q22",41,138,"Erigeron engelmannii","N","N",0.249681488048123,0.052503980051987
"Q22",41,139,"Phlox longifolia","N","N",0.207302800508654,0.132563878564048
"Q22",41,140,"Linanthus pungens","N","N",0.126891401996265,0.437754886660779
"Q22",41,141,"Astragalus convallarius","N","N",0.008217401885742,0.361431886589698
"Q22",41,142,"Linanthus pungens","Y","N",0.088644401960646,0.656653886864645
"Q22",41,143,"Linanthus pungens","Y","N",0.143026777011293,0.65515589467575
"Q22",41,144,"Eriogonum microthecum","N","N",0.997243394994343,0.686295832204752
"Q22",41,145,"Phlox hoodii","N","N",0.689681227717131,0.584712369899745
"Q22",41,146,"Phlox hoodii","N","N",0.69981079363345,0.607312561314183
"Q22",41,147,"Phlox hoodii","N","N",0.657353107487507,0.638065572361071
"Q22",41,148,"Phlox hoodii","N","N",0.915152560848576,0.572457404453661
"Q22",41,149,"Phlox hoodii","N","N",0.620114245230849,0.735564590464633
"Q22",41,150,"Phlox hoodii","N","N",0.537792454274706,0.746156481992965
"Q22",41,151,"Phlox hoodii","N","N",0.557105224638742,0.670114745904421
"Q22",41,152,"Phlox hoodii","N","N",0.522418034399499,0.655214110867406
"Q22",41,153,"Phlox hoodii","N","N",0.611364175372954,0.657611477281429
"Q22",41,154,"Erigeron engelmannii","N","N",0.684188123103647,0.770214216889861
"Q22",41,155,"Hackelia patens","N","N",0.351472790357911,0.546183410071397
"Q22",41,156,"Phlox hoodii","N","N",0.01222961569332,0.918711940677199
"Q22",41,33,"Artemisia tripartita","N","Y",0.694755438475395,0.542378721191688
"Q22",41,49,"Linanthus pungens","N","Y",0.035870520556183,0.3404775058385
"Q22",41,67,"Artemisia tripartita","N","Y",0.953215256811612,0.702452885008828
"Q22",41,106,"Chrysothamnus viscidiflorus","N","Y",0.243457635619158,0.966172614743744
"Q22",41,117,"Artemisia tripartita","N","Y",0.056715981482271,0.755425561605617
"Q22",42,135,"Phlox longifolia","N","N",0.988533996548733,0.178947355169746
"Q22",42,136,"Phlox longifolia","N","N",0.924905519926974,0.168993652035476
"Q22",42,137,"Phlox longifolia","N","N",0.919304246484258,0.207979183321785
"Q22",42,138,"Penstemon speciosus","N","N",0.884317168326674,0.234777800534242
"Q22",42,139,"Artemisia tripartita","Y","N",0.939403207440477,0.465915839812006
"Q22",42,140,"Crepis acuminata","Y","N",0.911115777726631,0.483037183577951
"Q22",42,141,"Eriogonum microthecum","N","N",0.854168722986095,0.141354855134735
"Q22",42,142,"Phlox longifolia","N","N",0.846227801103701,0.2518053786751
"Q22",42,143,"Crepis acuminata","N","N",0.78493897292162,0.370259683472919
"Q22",42,144,"Phlox longifolia","N","N",0.692633800960654,0.160857378590399
"Q22",42,145,"Astragalus convallarius","N","N",0.691043800959174,0.506303457037121
"Q22",42,146,"Chrysothamnus viscidiflorus","N","N",0.606269519630222,0.078045651950775
"Q22",42,147,"Phlox longifolia","N","N",0.518069449235578,0.207979183321785
"Q22",42,148,"Phlox longifolia","N","N",0.53779620706645,0.211701214575251
"Q22",42,149,"Phlox longifolia","N","N",0.468443800751861,0.346887378763653
"Q22",42,150,"Phlox longifolia","N","N",0.438418011661397,0.109717605105272
"Q22",42,151,"Phlox longifolia","N","N",0.419435660081219,0.17187549578816
"Q22",42,152,"Phlox longifolia","N","N",0.356997035023068,0.186884448927139
"Q22",42,153,"Phlox longifolia","N","N",0.364775800655313,0.202515378629196
"Q22",42,154,"Artemisia tripartita","Y","N",0.323435800616811,0.48458137889189
"Q22",42,155,"Erigeron engelmannii","N","N",0.245021519293783,0.05922909724575
"Q22",42,156,"Phlox longifolia","N","N",0.192764050495113,0.138749433257309
"Q22",42,157,"Linanthus pungens","N","N",0.118139519175615,0.439875097600255
"Q22",42,158,"Sidalcea nervata","Y","N",0.030863105031832,0.674745371256495
"Q22",42,159,"Linanthus pungens","N","N",0.093013659777214,0.664300027496766
"Q22",42,160,"Linanthus pungens","N","N",0.141539800447409,0.662249847807357
"Q22",42,161,"Phlox hoodii","N","N",0.507327917975574,0.653121371236355
"Q22",42,162,"Erigeron engelmannii","N","N",0.670055800939626,0.779181097916257
"Q22",42,163,"Arabis holboellii","Y","N",0.674507800943773,0.822615371394209
"Q22",42,164,"Phlox longifolia","N","N",0.860496176116988,0.617774652453437
"Q22",42,165,"Arabis holboellii","Y","N",0.849407801106662,0.701232902531163
"Q22",42,166,"Crepis acuminata","Y","N",0.949452684012335,0.721247082237302
"Q22",42,167,"Linanthus pungens","Y","N",0.934949801186328,0.856005371425305
"Q22",42,168,"Phlox hoodii","N","N",0.984766457468191,0.565004753455485
"Q22",42,169,"Phlox hoodii","N","N",0.975748599353083,0.633873008832394
"Q22",42,170,"Phlox hoodii","N","N",0.903569223232722,0.604348855312323
"Q22",42,171,"Phlox hoodii","N","N",0.861127763680885,0.603019291378401
"Q22",42,172,"Phlox hoodii","N","N",0.852440254318052,0.56774948287606
"Q22",42,173,"Phlox hoodii","N","N",0.811528962119555,0.568870178931273
"Q22",42,174,"Phlox hoodii","N","N",0.714389096336015,0.713557317542128
"Q22",42,175,"Phlox hoodii","N","N",0.63532257925282,0.658544961779559
"Q22",42,176,"Phlox hoodii","N","N",0.548112808962868,0.671845646972824
"Q22",42,177,"Phlox hoodii","N","N",0.603533625461643,0.720738125947498
"Q22",42,178,"Phlox hoodii","N","N",0.601061061311355,0.772925353118547
"Q22",42,179,"Phlox hoodii","N","N",0.538442595384054,0.760412224090661
"Q22",42,180,"Phlox hoodii","N","N",0.397919978923403,0.552760450920093
"Q22",42,181,"Phlox hoodii","N","N",0.003882477942469,0.923095192269324
"Q22",42,29,"Artemisia tripartita","N","Y",0.728932787255244,0.355176144011802
"Q22",42,73,"Linanthus pungens","N","Y",0.036095544493581,0.346772832486281
"Q22",42,77,"Artemisia tripartita","N","Y",0.611671559113173,0.537755803366752
"Q22",42,92,"Artemisia tripartita","N","Y",0.670029507132741,0.516237819371114
"Q22",42,94,"Artemisia tripartita","N","Y",0.935583441088421,0.725946525364253
"Q22",42,120,"Artemisia tripartita","N","Y",0.044270698026216,0.790820266114971
"Q22",42,133,"Chrysothamnus viscidiflorus","N","Y",0.213246271007726,0.971719745364358
"Q22",42,134,"Artemisia tripartita","N","Y",0.280772655186359,0.912937513921402
"Q22",45,131,"Linanthus pungens","Y","N",0.971637840282997,0.058332472244915
"Q22",45,132,"Phlox hoodii","N","N",0.98298219966856,0.166264612970434
"Q22",45,133,"Crepis acuminata","Y","N",0.977459973100919,0.194934839559635
"Q22",45,134,"Crepis acuminata","N","N",0.93353485587251,0.481398269513925
"Q22",45,135,"Eriogonum microthecum","N","N",0.853739199548195,0.143813198887025
"Q22",45,136,"Chrysothamnus viscidiflorus","N","N",0.836881418282496,0.441552488226816
"Q22",45,137,"Crepis acuminata","Y","N",0.747965699449685,0.066125823814673
"Q22",45,138,"Phlox hoodii","N","N",0.777419824477117,0.185292152050656
"Q22",45,139,"Crepis acuminata","N","N",0.794810926055814,0.363759386591865
"Q22",45,140,"Phlox longifolia","N","N",0.675150066569372,0.162728112967142
"Q22",45,141,"Chrysothamnus viscidiflorus","N","N",0.604712066503772,0.075618534761014
"Q22",45,142,"Phlox longifolia","N","N",0.539711300818234,0.199999941126854
"Q22",45,143,"Crepis acuminata","Y","N",0.439835527287717,0.036833284724892
"Q22",45,144,"Linanthus pungens","Y","N",0.498389839842249,0.182615183298162
"Q22",45,145,"Phlox hoodii","N","N",0.397191339748002,0.53847230862958
"Q22",45,146,"Artemisia tripartita","Y","N",0.389493199115832,0.346492949075786
"Q22",45,147,"Artemisia tripartita","N","N",0.361824714715064,0.466935308562957
"Q22",45,148,"Artemisia tripartita","Y","N",0.337393706879811,0.059122683183151
"Q22",45,149,"Linanthus pungens","Y","N",0.317361097486153,0.299990753719977
"Q22",45,150,"Linanthus pungens","N","N",0.30263461309744,0.490684910147574
"Q22",45,151,"Phlox longifolia","N","N",0.220436534895886,0.131318316062889
"Q22",45,152,"Crepis acuminata","Y","N",0.169880284848802,0.017410112831803
"Q22",45,153,"Astragalus convallarius","N","N",0.170983183287329,0.249110089610091
"Q22",45,154,"Phlox hoodii","N","N",0.033333464409133,0.92185108242413
"Q22",45,155,"Lomatium foeniculaceum","N","N",0.132072167626091,0.76029614477367
"Q22",45,156,"Astragalus spp.","N","N",0.212109902075631,0.920345598047727
"Q22",45,157,"Linanthus pungens","N","N",0.175183308291241,0.977841129351273
"Q22",45,158,"Artemisia tripartita","Y","N",0.377251464729432,0.947274676197806
"Q22",45,159,"Erigeron engelmannii","N","N",0.419392699143679,0.6295461134019
"Q22",45,160,"Artemisia tripartita","Y","N",0.419071199143379,0.683879613452501
"Q22",45,161,"Artemisia tripartita","Y","N",0.440943746038749,0.702426527532274
"Q22",45,162,"Crepis acuminata","N","N",0.459009574180574,0.63430329309383
"Q22",45,163,"Linanthus pungens","N","N",0.450578199172722,0.838842613596822
"Q22",45,164,"Phlox hoodii","N","N",0.542343480508186,0.747527426011778
"Q22",45,165,"Phlox hoodii","N","N",0.569286410220777,0.64935815248285
"Q22",45,166,"Phlox hoodii","N","N",0.632029222779212,0.655444722801019
"Q22",45,167,"Phlox hoodii","N","N",0.61034762119652,0.770732840095889
"Q22",45,168,"Crepis acuminata","Y","N",0.668743660313404,0.686673340017603
"Q22",45,169,"Phlox hoodii","Y","N",0.657776488428191,0.809653801069637
"Q22",45,170,"Phlox longifolia","N","N",0.681736699388005,0.599172824311112
"Q22",45,171,"Crepis acuminata","Y","N",0.756783980707898,0.678735613447711
"Q22",45,172,"Phlox hoodii","N","N",0.90538225428379,0.581134980544312
"Q22",45,173,"Phlox hoodii","N","N",0.954192191829249,0.578925621167255
"Q22",45,174,"Phlox hoodii","N","N",0.91253176210295,0.599926183686814
"Q22",45,175,"Crepis acuminata","Y","N",0.876244199569155,0.726436121304634
"Q22",45,176,"Linanthus pungens","Y","N",0.922266926174516,0.821658441705817
"Q22",45,177,"Linanthus pungens","Y","N",0.932570996496612,0.805749551066001
"Q22",45,178,"Linanthus pungens","N","N",0.97302806684679,0.828999769837655
"Q22",45,179,"Phlox hoodii","N","N",0.9896809496748,0.620760113393717
"Q22",45,180,"Crepis acuminata","N","N",0.983946699669461,0.715065113481544
"Q22",45,181,"Phlox hoodii","N","N",0.882516914012889,0.590559647099837
"Q22",45,182,"Phlox hoodii","N","N",0.661062177671512,0.638646195167311
"Q22",45,183,"Phlox hoodii","N","N",0.920109319759034,0.616731784657585
"Q22",45,184,"Phlox hoodii","N","N",0.618743781625476,0.74939808872297
"Q22",45,185,"Phlox hoodii","N","N",0.649693228139404,0.699812473865505
"Q22",45,186,"Penstemon speciosus","N","N",0.431978022775557,0.607083531523181
"Q22",45,187,"Crepis acuminata","N","N",0.328010427279231,0.633204074148631
"Q22",45,28,"Artemisia tripartita","N","Y",0.720601982691134,0.58815008467346
"Q22",45,81,"Linanthus pungens","N","Y",0.030634587035715,0.354317974391625
"Q22",45,85,"Linanthus pungens","N","Y",0.13418088813049,0.439061156170225
"Q22",45,101,"Artemisia tripartita","N","Y",0.946228994896881,0.742361966800869
"Q22",45,123,"Artemisia tripartita","N","Y",0.086798042081826,0.735819832392415
"Q22",45,124,"Artemisia tripartita","N","Y",0.047602192765442,0.746460222649512
"Q22",45,130,"Chrysothamnus viscidiflorus","N","Y",0.237076621302615,0.959174626058906
